,Symbol,Type,Freq,Emp.p_value,q_value
1000000229_Act,OncoSig::CRX-DN.V1-UP,Act,0.6692307692307692,0.77,0.8819584569732938
1000000371_Act,OncoSig::STK33-SKM-DN,Act,0.823076923076923,0.768,0.8819584569732938
1000000246_Act,OncoSig::E2F3-UP.V1-DN,Act,0.7076923076923077,0.78,0.8855294117647059
1000000417_Act,hall::MYC-TARGETS-V1,Act,0.7576923076923077,0.778,0.8855294117647059
1000000304_Act,OncoSig::LEF1-UP.V1-DN,Act,0.7423076923076923,0.778,0.8855294117647059
1000000394_Act,hall::CHOLESTEROL-HOMEOSTASIS,Act,0.5076923076923077,0.783,0.8863284457478006
1000000428_Act,hall::SPERMATOGENESIS,Act,0.6653846153846154,0.788,0.8876887608069165
1000000161_Act,PID::RHODOPSIN-PATHWAY,Act,0.22692307692307692,0.789,0.8876887608069165
1000000281_Act,OncoSig::JNK-DN.V1-UP,Act,0.7384615384615385,0.798,0.8876887608069165
1000000375_Act,OncoSig::TBK1.DF-UP,Act,0.8307692307692308,0.798,0.8876887608069165
1000000336_Act,OncoSig::PRC1-BMI-UP.V1-UP,Act,0.7384615384615385,0.798,0.8876887608069165
1000000189_Act,PID::TXA2PATHWAY,Act,0.4269230769230769,0.797,0.8876887608069165
1000000321_Act,OncoSig::NRL-DN.V1-DN,Act,0.6538461538461539,0.804,0.8917931034482759
1000000273_Act,OncoSig::IL15-UP.V1-UP,Act,0.7423076923076923,0.813,0.894068376068376
1000000258_Act,OncoSig::ESC-V6.5-UP-EARLY.V1-DN,Act,0.7076923076923077,0.812,0.894068376068376
1000000407_Act,hall::HYPOXIA,Act,0.7576923076923077,0.81,0.894068376068376
1000000200_Act,OncoSig::AKT-UP-MTOR-DN.V1-UP,Act,0.7192307692307692,0.817,0.8959147727272726
1000000433_Act,hall::UV-RESPONSE-UP,Act,0.6961538461538461,0.833,0.9082994350282485
1000000401_Act,hall::ESTROGEN-RESPONSE-LATE,Act,0.7538461538461538,0.832,0.9082994350282485
1000000199_Act,OncoSig::AKT-UP-MTOR-DN.V1-DN,Act,0.7384615384615385,0.844,0.9162078651685394
1000000219_Act,OncoSig::BRCA1-DN.V1-DN,Act,0.6576923076923077,0.845,0.9162078651685394
1000000372_Act,OncoSig::STK33-SKM-UP,Act,0.8,0.859,0.9257548746518106
1000000431_Act,hall::UNFOLDED-PROTEIN-RESPONSE,Act,0.6,0.861,0.9257548746518106
1000000382_Act,OncoSig::WNT-UP.V1-DN,Act,0.7115384615384616,0.858,0.9257548746518106
1000000277_Act,OncoSig::IL2-UP.V1-UP,Act,0.7307692307692307,0.872,0.9349777777777778
1000000251_Act,OncoSig::EIF4E-UP,Act,0.5692307692307692,0.875,0.935595567867036
1000000235_Act,OncoSig::CSR-LATE-UP.V1-UP,Act,0.7,0.882,0.9378842975206612
1000000387_Act,hall::ALLOGRAFT-REJECTION,Act,0.7423076923076923,0.88,0.9378842975206612
1000000226_Act,OncoSig::CAMP-UP.V1-UP,Act,0.7461538461538462,0.885,0.9384890109890109
1000000031_Act,PID::CD8-TCR-DOWNSTREAM-PATHWAY,Act,0.4461538461538462,0.89,0.9412054794520548
1000000427_Act,hall::REACTIVE-OXYGEN-SPECIES-PATHWAY,Act,0.36153846153846153,0.896,0.9449617486338797
1000000330_Act,OncoSig::PDGF-UP.V1-UP,Act,0.6692307692307692,0.904,0.9508010899182561
1000000386_Act,hall::ADIPOGENESIS,Act,0.7423076923076923,0.916,0.960804347826087
1000000197_Act,OncoSig::AKT-UP.V1-DN,Act,0.7307692307692307,0.92,0.9623848238482385
1000000388_Act,hall::ANDROGEN-RESPONSE,Act,0.5461538461538461,0.931,0.9644853333333334
1000000397_Act,hall::DNA-REPAIR,Act,0.6615384615384615,0.937,0.9644853333333334
1000000358_Act,OncoSig::RELA-DN.V1-UP,Act,0.6615384615384615,0.937,0.9644853333333334
1000000404_Act,hall::GLYCOLYSIS,Act,0.7384615384615385,0.936,0.9644853333333334
1000000409_Act,hall::IL6-JAK-STAT3-SIGNALING,Act,0.5076923076923077,0.928,0.9644853333333334
1000000373_Act,OncoSig::STK33-UP,Act,0.8076923076923077,0.928,0.9644853333333334
